"data_as_of","start_week","end_week","state","sex","age_group","covid_19_deaths","total_deaths","pneumonia_deaths","pneumonia_and_covid_19_deaths","influenza_deaths","pneumonia_influenza_or_covid","footnote"
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Idaho","Female","15-24 years","0","18","0","0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Idaho","Female","25-34 years","0","39","0","0","0","0",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Idaho","Female","35-44 years","0","60",,"0","0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Idaho","Female","45-54 years","0","107",,"0","0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Idaho","Female","55-64 years","0","300","20","0",,"22","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Idaho","Female","65-74 years",,"485","35",,,"39","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Idaho","Female","75-84 years","13","725","31",,,"42","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Idaho","Female","85 years and over","26","1085","49",,,"75","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Idaho","Female","All ages","46","2842","140","14","12","184",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Idaho","Unknown","All ages","0","0","0","0","0","0",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Idaho Total","All","All Ages","90","5932","287","26","25","376",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Male","Under 1 year",,"145",,,"0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Male","1-4 years","0","28","0","0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Male","5-14 years",,"44",,,"0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Male","15-24 years",,"405",,,"0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Male","25-34 years","37","768","30","13",,"56","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Male","35-44 years","105","1021","69","45",,"131","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Male","45-54 years","253","1805","190","122",,"324","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Male","55-64 years","509","4233","449","272","15","701",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Male","65-74 years","832","5870","780","456","15","1171",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Male","75-84 years","843","6241","869","453","18","1277",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Male","85 years and over","709","6266","814","351","14","1185",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Male","All ages","3297","26826","3208","1715","70","4859",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Female","Under 1 year",,"111",,"0","0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Female","1-4 years","0","16","0","0","0","0",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Female","5-14 years","0","30",,"0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Female","15-24 years",,"133",,,,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Female","25-34 years","17","292","17",,,"28","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Female","35-44 years","37","487","43","21",,"63","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Female","45-54 years","96","1000","95","52",,"141","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Female","55-64 years","249","2603","287","135","16","417",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Female","65-74 years","463","4263","519","253","15","743",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Female","75-84 years","656","6067","724","326","27","1080",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Female","85 years and over","1153","10481","1121","513","38","1799",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Female","All ages","2676","25483","2811","1308","106","4283",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois","Unknown","All ages","0","0","0","0","0","0",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Illinois Total","All","All Ages","5973","52309","6019","3023","176","9142",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Male","Under 1 year","0","82",,"0","0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Male","1-4 years",,"12","0","0","0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Male","5-14 years","0","30","0","0","0","0",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Male","15-24 years",,"195",,"0","0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Male","25-34 years",,"403","16",,"0","19","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Male","35-44 years","11","478","31",,,"38","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Male","45-54 years","43","949","66","16",,"100","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Male","55-64 years","145","2364","213","72","11","296",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Male","65-74 years","314","3362","388","152","13","563",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Male","75-84 years","350","3701","470","159","16","676",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Male","85 years and over","330","3199","372","139","12","575",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Male","All ages","1203","14775","1558","549","61","2271",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Female","Under 1 year","0","79","0","0","0","0",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Female","1-4 years","0","11","0","0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Female","5-14 years","0","18","0","0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Female","15-24 years",,"64",,"0","0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Female","25-34 years",,"166",,"0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Female","35-44 years","14","250","14",,"0","20","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Female","45-54 years","27","604","53","13",,"72","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Female","55-64 years","87","1557","151","51","11","198",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Female","65-74 years","194","2627","273","87","13","393",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Female","75-84 years","340","3598","383","134","14","602",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Female","85 years and over","508","5630","460","150","24","841",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Female","All ages","1172","14604","1342","443","70","2139",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana","Unknown","All ages","0","0","0","0","0","0",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Indiana Total","All","All Ages","2375","29379","2900","992","131","4410",
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Iowa","Male","Under 1 year","0","23","0","0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Iowa","Male","1-4 years","0",,,"0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Iowa","Male","5-14 years","0","12",,"0","0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Iowa","Male","15-24 years","0","72","0","0",,,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Iowa","Male","25-34 years",,"115",,,"0",,"One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
"2020-07-01T00:00:00.000","2020-02-01T00:00:00.000","2020-06-27T00:00:00.000","Iowa","Male","35-44 years",,"164",,,"0","11","One or more data cells have counts between 1–9 and have been suppressed in accordance with NCHS confidentiality standards."
